actual_palm_path_length_m,any_contact_recovery_s,average_contact_count,cell,contact_continuity_probability,contact_loss_events,controller,controller_latency_mean_s,controller_latency_p95_s,coordinator_condition_p95,coordinator_internal_leakage_p95_n,coordinator_rank_min,deadline_miss_probability,dp_evaluated,duration_s,episode,force_mae_n,force_p95_n,force_rmse_n,force_settling_s,force_violation_probability,force_violation_time_s,four_contact_recovery_s,guard_histogram,loop_latency_p95_s,max_abs_arm_external_torque_nm,max_tip_force_n,max_wrist_compliance_translation_m,measured_real_time_factor,minimum_arm_joint_margin_rad,minimum_contact_count,minimum_finger_joint_margin_rad,non_tip_contact_count,palm_position_tracking_rmse_m,per_finger_contact_probability,performance_met,physics_step_latency_p95_s,planned_palm_path_length_m,pose_step_peak_force_n,seed,surface,traversal_y_m,wrist_force_z_rmse_n,wrist_wrench_rmse_6d,zero_contact_time_s
0.2066208968285714,0.0,3.7514285714285713,E05-F-MCC,1.0,877,MCC,0.001647443759193023,0.004161120600474532,79.1548611530794,1.6477276450821498e-06,2,0.05466666666666667,False,15.0,nominal,0.7044459166186816,2.53785207442384,1.4048822623657629,0.9879999999999995,0.011892857142857143,0.666,0.07399999999999984,"{""NONE"": 6667, ""TIP_OVERFORCE"": 333}",0.01185001555386406,9.877283631763373,13.484239604847884,0.0,0.2952329015637798,0.9775514936592236,1,0.04567522615440062,0,0.0063740388629444054,"[0.948, 0.9162857142857143, 0.9168571428571428, 0.9702857142857143]",False,0.00028789629577659044,0.21806200177575685,7.450140722134426,7,extreme,0.17125786732349652,2.472571194903364,2.9227079589402036,0.0
0.20812841686051564,0.0,3.738142857142857,E05-F-MCC,1.0,957,MCC,0.0015245655415637885,0.0015487289481825425,88.29204214603776,5.7538260583207665e-06,1,0.023866666666666668,False,15.0,low_friction,0.8030411491889862,3.2124012955756966,1.854887625595228,0.9640000000000004,0.01864285714285714,1.044,0.09600000000000009,"{""NONE"": 6478, ""TIP_OVERFORCE"": 522}",0.010556972853373734,11.355020864944324,16.876696065086836,0.0,0.3247075877149925,0.9742282942112861,1,0.04591113052798934,0,0.006382230345486716,"[0.9624285714285714, 0.9038571428571428, 0.9028571428571428, 0.969]",False,0.00027753460162784896,0.21806200177575688,9.85832147127768,11,extreme,0.17135890850353083,2.620197456244424,2.8751975814171096,0.0
0.2069630687326622,0.0,3.766142857142857,E05-F-MCC,1.0,812,MCC,0.0014333410619952094,0.0014806032970227534,168.00924719792903,0.002124348644069801,2,0.0024,False,15.0,noisy_pose,0.8397588299742627,2.4562124271420926,1.9943572919361707,0.8640000000000008,0.02,1.12,0.09399999999999942,"{""NONE"": 6440, ""TIP_OVERFORCE"": 560}",0.008939292198556353,11.154308263446183,18.165471568091828,0.0,0.3328168137458543,0.9708217722875971,1,0.04542388185958979,0,0.0066556876948611005,"[0.9597142857142857, 0.9112857142857143, 0.9178571428571428, 0.9772857142857143]",False,0.0002503235489712097,0.21806200177575685,9.817322983087404,19,extreme,0.16989281200663245,2.8372083003934074,3.222361353267455,0.0
0.2192245035589665,0.0,3.5237142857142856,E05-H-MCC,0.9994285714285714,1017,MCC,0.0016378800967873151,0.00202406735224939,89.23345335708106,0.0015587168718709874,0,0.050666666666666665,False,15.0,nominal,1.3403697358457474,6.805537030052754,1.8458037981453557,5.998000000000001,0.014357142857142857,0.804,1.048,"{""NONE"": 6598, ""TIP_OVERFORCE"": 402}",0.008606162651631166,7.097091587203973,12.891801118218222,0.012152036588071919,0.39667706776680806,0.9648306637672692,0,0.046404182652769854,0,0.006277112299477462,"[0.9427142857142857, 0.8241428571428572, 0.7901428571428571, 0.9667142857142857]",False,0.0002145978021871997,0.21806200177575685,7.826774619689103,7,extreme,0.17404796567579758,2.4380106845019975,2.8000405739164864,0.008
0.2166531880664686,0.0,3.537857142857143,E05-H-MCC,0.998,1101,MCC,0.0016250962790596531,0.001998789298886544,74.61531277294098,1.6247876257229094e-06,0,0.05,False,15.0,low_friction,1.3608205835456093,6.9206571175821185,1.9524110322079564,5.998000000000001,0.02639285714285714,1.478,0.9139999999999997,"{""NONE"": 6261, ""TIP_OVERFORCE"": 739}",0.008572494345571611,7.435170458139049,14.88601299930957,0.013526414878092698,0.388015406624822,0.9564186071202228,0,0.04639850637735665,0,0.006255378254602516,"[0.934, 0.8161428571428572, 0.822, 0.9657142857142857]",False,0.00021385319960245396,0.21806200177575688,8.697391612881997,11,extreme,0.1720721065214092,2.3616890933206305,2.7230046084160775,0.028
0.21689524748974798,0.0,3.359,E05-H-MCC,0.995,702,MCC,0.0016140958625367298,0.0019795214466284926,121.9820252147534,0.014014172796765957,0,0.0496,False,15.0,noisy_pose,1.3524901039742894,6.313151691231182,1.771923622375399,5.998000000000001,0.006392857142857143,0.358,1.4860000000000007,"{""NONE"": 6821, ""TIP_OVERFORCE"": 179}",0.00878439975567744,6.436366330532987,9.819642694056505,0.015194588438614317,0.3872723251273205,0.9585701745049007,0,0.04685559506579784,0,0.006025271561360435,"[0.8228571428571428, 0.8288571428571428, 0.7695714285714286, 0.9377142857142857]",False,0.0002149470004951581,0.21806200177575685,7.522486036730023,19,extreme,0.1724609589229867,2.4425480821996715,2.7607422044637238,0.07
